sitemap,url,lastmod
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/monitoramento-de-esgotos-para-combate-a-covid-19-na-regiao-metropolitana-do-rj-apresenta-primeiros-resultados/,2021-11-25T12:53:15+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/premiados-da-politecnica-em-2020/,2021-11-25T13:01:06+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/poli-ufrj-celebra-45-anos-da-ponte-rio-niteroi-com-palestras-e-homenagem-2/,2021-11-26T14:39:39+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/poli-ufrj-debate-sobre-os-avancos-e-futuro-do-setor-nuclear-no-pais-2/,2021-11-26T14:52:12+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/poli-ufrj-promove-semana-da-saude-mental-2/,2021-11-26T15:01:33+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/quarta-turma-de-jovens-de-escolas-municipais-e-estaduais-conclui-curso-de-introducao-a-programacao-na-ufrj-2/,2021-11-26T15:16:14+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/hackatruck-maker-space-chega-a-ufrj-2/,2021-11-26T15:34:46+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/poli-tem-novas-diretorias-adjuntas-2/,2021-11-26T15:41:11+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/ufrj-nautilus-representa-o-pais-pela-terceira-vez-na-robosub-2/,2021-11-26T15:57:52+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/os-desafios-da-participacao-feminina-na-universidade-e-no-mercado-de-trabalho-sao-temas-de-debate-na-poli-ufrj-2/,2021-11-29T14:57:12+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/equipe-da-poli-vence-pela-quarta-vez-o-petrobowl-regional-e-vai-ao-mundial-2/,2021-11-29T15:06:53+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/homenagem-ao-professor-benzecry-in-memoriam-e-ao-criador-da-frente-parlamentar-de-educacao-alex-canziani-2/,2021-11-29T15:08:23+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/ufrj-se-destaca-entre-universidades-que-mais-colaboram-com-a-industria/,2021-11-29T15:20:42+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/profa-claudia-morgado-e-reeleita-para-a-direcao-da-escola-politecnica-no-quadrienio-2022-2026/,2021-11-29T18:23:21+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/comitiva-russa-visita-politecnica-ufrj-em-busca-de-cooperacao/,2021-12-14T15:00:54+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/desempenho-academico-de-alunos-da-engenharia-naval-e-oceanica-e-reconhecido-por-organizacao-internacional-de-referencia-em-classificacao-de-navios/,2021-12-14T15:01:37+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/alunos-de-engenharia-nuclear-da-poli-ufrj-ficam-entre-os-melhores-em-competicao-internacional/,2021-12-14T16:05:43+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/alunos-da-poli-ufrj-que-participaram-do-hackatruck-ganham-competicao-da-siemens/,2021-12-14T16:15:22+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/organizacao-referencia-em-classificacao-de-navios-premia-alunos-de-engenharia-naval-e-oceanica-da-poli-ufrj/,2021-12-14T16:17:20+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/alunos-de-engenharianaval-e-oceanicada-poli-ufrj-vencem-o-maior-desafio-sobre-cabotagem-do-pais/,2021-12-14T16:19:09+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/professores-da-poli-ufrj-sao-contemplados-em-editais-da-faperj/,2021-12-14T16:22:53+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/entrevista-com-alice-cunha-da-silva-engenheira-nuclear/,2021-12-14T16:27:50+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/assedio-moral-e-importancia-do-sono-sao-temas-em-comemoracao-ao-dia-do-servidor/,2021-12-14T16:30:54+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/aluno-da-politecnica-tem-trabalho-reconhecido-pela-abcm-embraer/,2021-12-15T19:24:31+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/diretora-da-politecnica-ufrj-participa-de-encontro-do-crea-rj-para-discutir-implantacao-das-novas-dcns/,2021-12-17T17:46:57+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/ligpetro-ponte-entre-a-universidade-e-a-industria/,2021-12-27T16:33:57+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/retrospectiva-2021-confira-as-premiacoes-que-foram-noticia/,2022-01-06T20:47:53+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/interpolitalks-reune-intercambistas-brasileiros-e-portugueses-para-troca-de-experiencia-no-dia-10-10/,2022-01-10T16:07:48+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/saude-mental-no-ensino-superior-como-anda-a-sua-2/,2022-01-10T16:08:41+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/poli-ufrj-e-coppead-lancam-especializacao-centrada-em-empreendedorismo-tecnologico/,2022-01-10T16:11:37+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/entrevista-com-fernanda-werner-engenheira-nuclear-formada-na-poli-ufrj-2/,2022-01-10T16:15:05+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/semanas-academicas-movimentam-agosto-na-poli/,2022-01-10T16:16:23+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/criada-diretoria-adjunta-de-carreira-e-empreendedorismo-dace-poli-ufrj/,2022-01-10T16:17:32+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/professora-da-poli-ufrj-recebe-de-associacao-mundial-premio-de-excelencia-na-categoria-jovem-profissional/,2022-01-10T16:18:37+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/grupo-de-eletronica-de-potencia-da-ufrj-conquista-premio-que-vai-acelerar-as-atividades-de-pesquisa-2/,2022-01-10T16:19:32+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/decidida-a-lista-triplice-votada-pelo-colegio-eleitoral/,2022-01-10T16:20:33+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/inovacao-professor-da-poli-ufrj-recebe-homenagem/,2022-01-10T16:23:10+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/desastres-em-debate-na-ufrj/,2022-01-10T16:27:05+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/museu-abriga-historia-da-engenharia/,2022-01-10T16:29:17+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/candidatos-a-reitoria-respondem-as-principais-duvidas-dos-alunos-da-poli/,2022-01-10T16:36:14+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/dari-responde-as-principais-duvidas-dos-alunos-sobre-intercambio/,2022-01-10T16:39:33+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/engenharia-ambiental-da-ufrj-esta-entre-os-primeiros-aprovados-no-programa-brasil-estados-unidos-de-modernizacao-da-educacao-da-capes-fulbright/,2022-01-10T16:40:47+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/docentes-da-poli-ufrj-recebem-premio-inventor-petrobras-2018/,2022-01-10T16:45:40+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/docentes-da-poli-ufrj-recebem-premio-de-entidade-mundial/,2022-01-10T16:46:53+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/criada-diretoria-adjunta-de-politicas-estudantis-na-poli-ufrj/,2022-01-10T16:48:33+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/na-crista-da-onda-alberto-luiz-coimbra-revolucionou-o-ensino-de-engenharia-do-brasil/,2022-01-10T16:52:50+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/engenheiros-da-turma-povo-brasileiro-celebram-50-anos-de-formatura/,2022-01-10T16:56:35+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/futuro-da-energia-eletrica-em-pauta-na-ufrj/,2022-01-10T16:58:28+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/ufrj-debate-sobre-valor-do-tempo/,2022-01-10T17:00:34+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/abenge-confere-premio-a-mulheres-que-se-destacam-na-educacao-em-engenharia-no-brasil/,2022-01-10T17:01:43+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/minerva-bots-conquista-tres-premios-no-5o-salao-de-robotica-em-curitiba/,2022-01-10T17:03:25+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/xiii-semana-da-civil-debate-futuro-da-engenharia-e-promove-concurso-de-pontes-de-macarrao/,2022-01-10T17:07:59+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/sucesso-de-publico-xiii-ambientavel-abordou-as-novas-resolucoes-da-onu-para-um-mundo-melhor/,2022-01-10T17:09:00+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/minervabots-conquista-duas-medalhas-de-bronze-na-winter-challenge/,2022-01-10T17:10:07+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/ufrj-sedia-primeira-edicao-do-e-fest-na-america-latina/,2022-01-10T17:11:57+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/fluxo-consultoria-incorpora-43-novos-membros-em-semana-de-capacitacao/,2022-01-10T17:13:09+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/hackatruck-makerspace-inscricoes/,2022-01-10T17:31:53+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/grupo-de-pesquisas-aeroespaciais-da-ufrj-recebe-patrocinio-da-ti-safe-para-implementacao-de-seguranca-cibernetica-em-foguetes/,2022-01-10T18:04:11+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/politecnica-ufrj-conta-com-nova-secao-estudantil-para-atender-estudantes-da-mecanica/,2022-01-21T12:23:05+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/reitor-da-ufrj-da-posse-a-nova-diretoria-da-escola-politecnica/,2022-01-24T16:06:20+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/ufrj-sedia-encontro-sobre-patologia-e-reabilitacao-de-edificios/,2022-01-24T16:08:23+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/poli-ufrj-oferece-especializacao-em-engenharia-e-gestao-de-processos-de-negocios/,2022-01-24T16:11:01+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/poli-ufrj-oferece-mba-em-gestao-empresarial/,2022-01-24T16:12:25+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/congresso-debate-projeto-construcao-e-manutencao-de-pontes-e-estruturas-no-rio/,2022-01-24T16:44:12+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/equipe-de-engenharia-civil-da-ufrj-conquista-premio-nacional/,2022-01-24T16:45:45+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/novas-tecnologias-sao-tema-do-mba-em-computacao-e-sistemas-da-poli-ufrj/,2022-01-24T16:47:04+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/poli-ufrj-oferece-mba-em-gestao-de-marketing/,2022-01-24T16:49:10+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/gestao-de-pessoas-e-tema-de-curso-da-poli-ufrj/,2022-01-24T16:50:33+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/inscricoes-abertas-para-o-mba-da-poli-ufrj-em-governanca-projetos-e-servicos-em-ti/,2022-01-24T16:51:59+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/escola-politecnica-da-ufrjocupa-3o-lugar-em-concurso-de-pontes-de-macarrao/,2022-01-24T16:53:26+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/poli-ufrj-promove-workshop-gratuito-sobre-inovacoes-tecnologicas-sustentaveis/,2022-01-24T16:55:07+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/4-workshop-de-engenharia-ambiental-traz-a-ufrj-pesquisadores-estrangeiros/,2022-01-24T16:56:15+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/minerva-bots-se-prepara-para-o-14o-winter-challenge-que-comeca-nesta-quinta/,2022-01-24T16:58:03+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/1o-festival-de-engenharia-na-america-do-sul-movimenta-centro-de-tecnologia-da-ufrj/,2022-01-24T16:59:34+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/desenvolvimento-sustentavel-e-tema-de-semana-academica-na-ufrj/,2022-01-24T17:03:42+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/fundacao-rio-aguas-recomenda-livro-de-professores-da-politecnica-ufrj/,2022-03-08T21:11:46+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/equipes-de-competic%cc%a7a%cc%83o-da-ufrj-e-fluxo-consultoria-abrem-selec%cc%a7a%cc%83o-para-novos-membros/,2022-03-10T20:35:07+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/programacao-intensa-para-receber-os-calouros-de-2022-1/,2022-04-12T20:15:04+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/estudantes-do-grupo-rio-ufrj-e-cefet-rj-ficam-no-top-5-de-desafio-mundial-de-inovac%cc%a7a%cc%83o-com-projeto-sobre-reciclagem-de-eletro%cc%82nicos-inutilizados/,2022-04-12T20:16:16+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/pela-decima-vez-petroteam-ufrj-vence-desafio-nacional-de-conhecimento-sobre-a-industria-do-petroleo/,2022-04-12T20:16:40+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/cientista-do-nosso-estado-tem-5-professores-da-politecnica-ufrj/,2022-04-12T20:17:17+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/semana-de-acolhimento-supera-expectativa-de-calouros/,2022-04-20T22:53:52+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/equipes-de-competicao-da-ufrj-expoem-suas-inovacoes-em-evento-no-parque-tecnologico/,2022-05-04T13:33:21+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/recem-lanc%cc%a7ado-por-professor-da-politecnica-ufrj-livro-sobre-engenharia-eletrica-de-pote%cc%82ncia-passa-a-integrar-conteudo-programatico-de-curso/,2022-05-11T17:57:28+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/interpoli-promove-bate-papo-com-ex-intercambistas-que-estudaram-em-universidades-portuguesas/,2022-05-19T00:42:10+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/semana-do-meio-ambiente-2022-da-escola-politecnica-comeca-no-dia-7-6/,2022-05-27T17:34:55+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/semana-do-meio-ambiente-da-politecnica-ufrj-atualiza-o-debate-sobre-desastres-ambientais-drenagem-urbana-gestao-de-residuos-e-transicao-energetica/,2022-06-21T15:23:09+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/prazo-de-inscricoes-para-selecao-da-asme-ufrj-termina-no-dia-20-6/,2022-06-21T15:33:22+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/projeto-da-politecnica-ufrj-desenvolve-solucoes-sustentaveis-para-reduzir-a-presenca-de-lixo-flutuante-as-margens-da-ilha-do-fundao/,2022-06-21T15:34:06+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/entrevista-ex-intercambistas-relatam-suas-experiencias-em-portugal/,2022-06-21T15:35:23+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/professor-e-egresso-da-politecnica-ufrj-conquistam-premio-vale-2022-com-artigo-sobre-eficiencia-energetica-na-producao-de-pelotas-de-minerio-de-ferro/,2022-06-28T14:28:17+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/professoras-da-politecnica-ufrj-sao-coautoras-de-livro-sobre-gestao-ambiental-e-sustentabilidade-em-areas-costeiras-e-marinhas/,2022-07-04T17:19:11+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/petroteam-se-classifica-para-campeonato-mundial-sobre-industria-de-petroleo/,2022-07-14T20:34:47+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/ufrj-nautilus-tem-boa-colocacao-em-competicao-de-drones-para-o-combate-a-incendios/,2022-07-19T17:51:09+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/dezesseis-egressos-da-politecnica-ufrj-aprovados-no-concurso-da-eletronuclear/,2022-07-25T19:17:40+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/programacao-especial-homenageia-andre-reboucas-na-politecnica-ufrj/,2022-07-26T18:10:33+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/incentivo-a-inovacao-e-tema-de-evento-na-ufrj/,2022-07-28T19:04:05+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/sete-equipes-de-competicao-da-politecnica-ufrj-sao-contempladas-em-edital-da-faperj/,2022-08-10T18:15:00+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/capitulo-estudantil-spe-ufrj-conquista-pela-setima-vez-premio-internacional/,2022-08-10T19:08:36+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/ranking-classifica-dois-cursos-da-politecnica-entre-os-100-melhores-do-mundo/,2022-08-17T19:07:14+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/estudantes-da-escola-politecnica-e-faculdade-de-arquitetura-e-urbanismo-da-ufrj-vencem-concurso-sobre-mobilidade-sustentavel/,2022-08-20T22:59:24+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/abc-empossa-a-profa-gabriela-ribeiro-pereira-da-metalurgia-ufrj/,2022-08-20T23:12:13+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/serie-de-reportagens-sobre-impactos-climaticos-destaca-projetos-da-enactus-ufrj/,2022-08-22T12:39:08+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/politecnica-promove-dia-da-inovacao-junto-ao-parque-tecnologico/,2022-08-22T14:03:39+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/forum-debate-estrategias-de-captacao-de-agua-em-tempo-seco/,2022-08-22T14:04:50+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/evento-debate-inspecao-de-dutos-e-demandas-da-industria/,2022-08-22T14:06:26+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/prof-a-ofelia-queiroz-recebe-homenagem-do-pea-ufrj/,2022-09-02T18:21:15+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/palestra-sobre-superestruturas-de-pontes-da-inicio-as-aulas-do-ppe/,2022-09-09T19:31:07+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/interacao-com-o-mercado-e-intervencoes-sociais-nas-favelas-marcam-semanas-da-metalmat-e-da-ambiental/,2022-09-21T18:40:39+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/alunos-criam-aplicativo-que-facilita-atendimento-em-restaurantes-do-ct/,2022-09-21T18:41:04+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/diretora-claudia-morgado-e-prof-o-richard-stephan-tomam-posse-no-conselho-diretor-do-clube-de-engenharia/,2022-09-21T18:48:59+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/alunos-da-politecnica-ufrj-recebem-premios-por-iniciativas-inovadoras-na-ilha-do-governador/,2022-09-21T21:26:24+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/projeto-das-escolas-politecnica-e-de-quimica-da-ufrj-inspira-mulheres-a-buscarem-carreiras-nas-areas-de-ct/,2022-10-04T19:40:08+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/museu-da-escola-politecnica-da-ufrj-sob-nova-direcao/,2022-10-14T21:21:23+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/bolsistas-de-graduacao-do-prh-41-anp-vencem-competicao-academica-do-rio-oile-e-gas-2022/,2022-10-19T23:08:24+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/alunos-da-politecnica-ufrj-participam-de-olimpiada-internacional-de-seguranca-financeira/,2022-10-20T01:04:16+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/politecnica-participa-da-conferencia-municipal-infantojuvenil-pelo-meio-ambiente/,2022-10-20T18:23:28+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/projeto-luppa-representa-a-forca-da-extensao-universitaria-na-cop-27/,2022-11-15T02:39:51+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/projeto-de-lei-que-propoe-instalacao-de-composteiras-em-escolas-publicas-estaduais-sera-votado-nesta-quinta-feira-20/,2022-11-15T03:08:23+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/ong-criada-por-ex-aluna-e-premiada-pela-women-of-the-future-programme-wof-e-pela-unesco/,2022-11-16T13:05:50+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/3-feira-virtual-da-politecnica-ufrj-oferece-mais-de-5-mil-oportunidades-de-estagio-trainee-e-emprego/,2022-11-21T03:46:26+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/estudantes-da-escola-politecnica-recebem-premiacao-do-crea-rj/,2022-11-23T20:17:58+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/alunos-da-politecnica-ufrj-serao-premiados-por-organizacao-referencia-do-setor-naval/,2022-11-25T11:28:49+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/professor-da-engenharia-naval-da-politecnica-ufrj-recebe-medalha-amigo-da-marinha/,2023-03-21T18:32:49+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/medalhas-andre-reboucas-e-dos-230-anos-da-escola-politecnica-sao-entregues-a-relevantes-nomes-da-engenharia/,2023-03-21T18:33:30+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/recital-com-cancoes-de-antonio-carlos-gomes-a-epoca-do-segundo-imperio-celebra-os-230-da-escola-politecnica/,2023-03-21T18:34:19+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/projetos-de-pesquisa-da-politecnica-ufrj-sao-finalistas-em-premio-anp-de-inovacao-tecnologica-2022/,2023-03-21T18:35:04+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/programa-de-engenharia-ambiental-da-politecnica-e-da-escola-de-quimica-apresenta-pesquisas-sobre-sustentabilidade-na-russia/,2023-03-21T18:36:17+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/professores-da-politecnica-sao-os-mais-novos-cientistas-e-jovens-cientistas-do-nosso-estado/,2023-03-21T18:36:47+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/labmaq-e-hbk-iniciam-parceria-com-emprestimo-de-novos-equipamentos-de-analise-de-energia/,2023-03-21T18:37:30+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/perspectivas-e-desafios-do-setor-nuclear-para-os-proximos-anos/,2023-03-21T18:38:16+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/escola-politecnica-participa-do-programa-futuras-cientistas/,2023-03-21T18:39:05+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/calouros-de-2022-2-sao-recepcionados-na-politecnica-ufrj/,2023-03-21T18:41:20+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/cana-investe-na-integracao-e-convoca-eleicao/,2023-03-21T18:41:38+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/labgn2-ajuda-no-desenvolvimento-de-startups-e-empresarios/,2023-03-21T18:41:45+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/os-impactos-da-pandemia-no-caeng-2/,2023-03-21T18:47:36+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/ane-empossa-prof-eduardo-antonio-barros-da-silva-da-eletronica-ufrj/,2023-03-22T12:28:22+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/professores-da-politecnica-ufrj-lancam-livro-com-releitura-dos-algoritmos-e-estruturas-de-dados-tradicionais-na-computacao/,2023-03-22T17:52:48+00:00
http://poli.ufrj.br/noticia-sitemap.xml,https://poli.ufrj.br/noticia/professoras-e-funcionarias-recebem-homenagem-pelo-dia-da-mulher/,2023-03-24T17:46:15+00:00
